,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
1297,0.05,-0.09,1.12,1.12,14.47,3.24,-4.55,1.0
1298,0.08,-0.06,1.09,1.09,11.3,1.74,2.15,1.0
1299,0.05,-0.05,1.09,1.09,11.71,-4.54,1.88,1.0
1300,0.01,-0.06,1.11,1.11,12.03,-7.06,1.04,1.0
1301,-0.08,-0.11,1.14,1.14,7.76,-2.94,7.01,1.0
1302,0.04,-0.04,1.15,1.15,4.59,2.51,6.84,1.0
1303,0.08,-0.06,1.13,1.13,-0.48,12.57,10.57,1.0
1304,0.07,-0.03,1.11,1.11,-3.01,11.85,12.11,1.0
1305,0.08,0.01,1.11,1.11,-9.61,7.48,-0.98,1.0
1306,-0.06,-0.06,1.11,1.11,-13.93,4.61,-12.78,1.0
1307,-0.08,-0.09,1.11,1.11,-10.18,0.36,-10.53,1.0
1308,-0.0,-0.08,1.11,1.11,-9.1,-2.74,-9.7,1.0
1309,0.09,-0.07,1.09,1.1,-12.56,-3.75,-3.22,1.0
1310,0.09,-0.05,1.09,1.09,-11.48,-9.06,2.71,1.0
1311,-0.02,-0.08,1.11,1.11,-5.33,-13.23,1.23,1.0
1312,-0.12,-0.1,1.13,1.14,1.73,-12.57,7.4,1.0
1313,0.02,-0.07,1.14,1.14,4.59,-4.3,-0.72,1.0
1314,0.11,-0.05,1.13,1.14,3.29,11.21,2.73,1.0
1315,0.09,-0.03,1.1,1.11,3.93,13.06,3.74,1.0
1316,0.06,-0.01,1.12,1.12,6.26,8.28,-4.77,1.0
1317,-0.14,-0.11,1.12,1.14,6.53,7.93,-6.37,1.0
1318,-0.06,-0.1,1.1,1.11,6.18,5.14,-3.99,1.0
1319,0.07,-0.06,1.08,1.09,2.95,-0.69,3.09,1.0
1320,0.09,-0.05,1.08,1.08,-4.19,-4.36,5.22,1.0
1321,0.06,-0.02,1.08,1.08,-7.56,-10.51,0.83,1.0
1322,-0.04,-0.08,1.11,1.11,-6.67,-16.39,-5.64,1.0
1323,-0.04,-0.07,1.12,1.12,-1.1,-16.03,-7.24,1.0
1324,0.02,-0.14,1.16,1.17,-0.56,-5.82,-3.67,1.0
1325,0.07,-0.09,1.13,1.13,-1.62,9.19,13.6,1.0
1326,0.08,-0.05,1.13,1.13,4.06,12.86,16.63,1.0
1327,0.09,0.03,1.13,1.14,8.47,17.85,1.87,1.0
1328,-0.12,-0.08,1.11,1.12,11.66,15.53,-11.17,1.0
1329,-0.04,-0.07,1.08,1.08,13.88,3.92,-11.51,1.0
1330,0.02,-0.08,1.09,1.09,9.09,-5.96,-2.77,1.0
1331,0.07,-0.06,1.1,1.11,-5.19,-3.85,3.19,1.0
1332,0.05,-0.06,1.09,1.1,-11.64,-0.5,3.73,1.0
1333,-0.03,-0.1,1.1,1.1,-7.61,-3.73,4.69,1.0
1334,0.02,-0.05,1.08,1.09,-1.15,-10.44,4.67,1.0
1335,0.04,-0.06,1.12,1.12,-3.81,-7.44,2.35,1.0
1336,0.07,-0.05,1.1,1.1,-6.88,-1.17,2.78,1.0
1337,0.07,-0.06,1.1,1.11,-2.79,-0.08,4.28,1.0
1338,-0.01,-0.07,1.12,1.12,2.36,3.78,2.94,1.0
1339,-0.08,-0.06,1.12,1.12,-3.21,13.07,-2.96,1.0
1340,-0.04,-0.06,1.11,1.11,-4.62,9.5,-5.57,1.0
1341,0.01,-0.04,1.1,1.1,1.0,1.59,-6.36,1.0
1342,0.02,-0.03,1.1,1.1,-1.3,-0.39,-8.04,1.0
1343,-0.01,-0.05,1.09,1.09,-3.11,1.45,-5.63,1.0
1344,-0.03,-0.08,1.09,1.09,-4.31,-10.8,0.39,1.0
1345,0.07,-0.06,1.1,1.1,-5.37,-16.01,2.16,1.0
1346,0.03,-0.08,1.11,1.11,-8.35,-11.24,8.16,1.0
1347,0.02,-0.05,1.14,1.14,-9.34,-4.16,9.91,1.0
1348,0.06,-0.04,1.12,1.13,1.14,-1.72,5.85,1.0
1349,0.04,-0.03,1.14,1.14,3.89,4.81,4.15,1.0
1350,0.03,-0.03,1.1,1.1,4.53,9.82,0.48,1.0
1351,0.05,-0.04,1.12,1.12,-1.72,16.3,-0.19,1.0
1352,0.01,-0.08,1.08,1.09,4.71,6.35,-5.53,1.0
1353,-0.03,-0.06,1.09,1.09,4.16,-1.34,-1.25,1.0
1354,-0.01,-0.02,1.12,1.12,4.12,-1.49,-6.62,1.0
1355,-0.04,-0.04,1.11,1.12,8.11,3.84,-9.85,1.0
1356,-0.02,-0.05,1.11,1.11,21.48,2.75,-5.37,1.0
1357,0.02,-0.06,1.11,1.11,30.19,3.29,0.61,1.0
1358,0.03,-0.06,1.16,1.16,32.17,11.07,8.34,1.0
1359,-0.0,-0.04,1.14,1.14,35.6,10.5,8.1,1.0
1360,-0.12,-0.04,1.22,1.23,38.18,7.34,10.27,1.0
1361,-0.06,0.02,1.16,1.16,50.23,10.25,20.03,3.0
1362,0.09,-0.01,1.12,1.12,41.72,8.28,3.16,3.0
1363,0.07,-0.03,1.12,1.13,41.66,-1.98,-7.65,3.0
1364,0.06,-0.0,1.12,1.13,41.75,0.21,-15.89,3.0
1365,-0.0,-0.0,1.14,1.14,45.27,1.21,-14.43,3.0
1366,0.0,-0.02,1.15,1.15,48.81,6.2,-15.2,3.0
1367,0.02,-0.02,1.12,1.12,53.79,8.45,-12.43,3.0
1368,-0.07,-0.03,1.2,1.21,56.3,14.85,-6.83,3.0
1369,0.01,-0.02,1.16,1.16,52.57,23.84,-7.05,3.0
1370,0.01,-0.03,1.15,1.15,41.01,21.54,-1.44,3.0
1371,0.05,-0.01,1.09,1.09,29.51,8.13,1.64,3.0
1372,0.04,-0.07,1.13,1.13,30.68,3.61,5.83,3.0
1373,0.02,-0.03,1.1,1.1,28.88,2.69,8.35,3.0
1374,0.05,0.02,1.08,1.08,25.63,1.82,-4.4,3.0
1375,0.0,-0.0,1.11,1.11,23.37,-7.34,-8.04,3.0
1376,-0.14,-0.05,1.11,1.12,12.5,-4.55,-1.16,3.0
1377,-0.04,-0.01,1.11,1.11,-0.47,1.13,-2.64,3.0
1378,-0.02,0.01,1.16,1.16,9.34,3.38,-2.17,3.0
1379,-0.01,0.02,1.14,1.14,21.88,6.58,1.56,3.0
1380,0.04,0.04,1.11,1.11,24.21,7.08,3.84,3.0
1381,0.12,0.06,1.1,1.11,13.09,6.79,0.47,3.0
1382,0.04,-0.02,1.11,1.12,-22.06,-2.6,-0.64,3.0
1383,0.07,0.04,1.08,1.08,-8.71,2.98,-2.34,3.0
1384,0.08,-0.01,1.08,1.08,8.73,2.89,-11.16,3.0
1385,-0.02,-0.07,1.06,1.06,3.9,-1.04,-12.15,3.0
1386,-0.04,-0.07,1.05,1.05,-4.9,-15.35,-5.09,3.0
1387,-0.03,-0.06,1.09,1.09,-10.24,-19.52,-6.81,1.0
1388,-0.07,-0.08,1.12,1.13,-10.25,-9.98,-4.44,1.0
1389,0.03,-0.08,1.12,1.13,-9.81,0.37,1.04,1.0
1390,0.06,-0.04,1.1,1.1,-7.91,4.91,6.91,1.0
1391,0.01,-0.06,1.09,1.09,-5.41,1.44,2.74,1.0
1392,-0.04,-0.07,1.1,1.1,-6.78,0.24,3.13,1.0
1393,-0.01,-0.06,1.11,1.11,-8.6,-1.81,-2.21,1.0
1394,0.05,-0.06,1.12,1.12,-7.95,-0.27,-3.26,1.0
1395,0.04,-0.07,1.11,1.12,-3.48,4.01,0.73,1.0
1396,-0.02,-0.09,1.12,1.12,3.35,2.83,1.84,1.0
1397,0.04,-0.04,1.1,1.1,12.48,-2.26,3.03,1.0
1398,0.02,-0.06,1.12,1.12,13.41,3.02,2.9,1.0
1399,0.07,-0.05,1.12,1.12,13.14,7.95,3.01,1.0
1400,0.05,-0.05,1.09,1.1,10.6,7.21,3.25,1.0
1401,0.03,-0.07,1.09,1.09,5.34,3.14,2.29,1.0
1402,-0.03,-0.07,1.1,1.1,-1.18,-0.58,2.39,1.0
1403,0.04,-0.04,1.09,1.1,-4.0,-5.93,-2.99,1.0
1404,0.05,-0.06,1.11,1.11,-3.24,-5.29,-7.32,1.0
1405,-0.02,-0.06,1.13,1.13,0.9,4.3,-6.6,1.0
1406,-0.06,-0.08,1.1,1.11,5.62,-0.45,-9.3,1.0
1407,0.06,-0.08,1.15,1.15,24.43,-4.87,-7.3,1.0
1408,0.03,-0.09,1.18,1.18,31.52,4.52,3.52,1.0
1409,0.01,-0.04,1.13,1.13,21.66,19.8,5.92,1.0
1410,0.02,-0.05,1.16,1.16,17.27,15.82,4.3,1.0
1411,-0.0,-0.01,1.09,1.09,6.64,7.73,0.73,1.0
1412,0.02,-0.04,1.12,1.12,-1.59,6.97,-4.16,1.0
1413,-0.03,-0.06,1.11,1.11,7.08,1.38,-1.16,1.0
1414,0.03,-0.04,1.12,1.12,15.3,5.17,8.39,1.0
1415,0.01,-0.01,1.12,1.12,23.2,3.52,11.36,1.0
1416,0.0,0.01,1.11,1.11,26.47,1.76,1.74,1.0
1417,0.06,-0.03,1.15,1.15,31.34,1.36,1.57,1.0
1418,-0.01,-0.05,1.16,1.16,43.56,0.44,6.11,1.0
1419,0.04,-0.03,1.16,1.16,45.27,9.19,5.0,3.0
1420,0.04,-0.0,1.15,1.15,51.21,4.24,-0.03,3.0
1421,-0.0,0.01,1.12,1.12,40.79,6.23,-8.03,3.0
1422,-0.04,-0.01,1.1,1.1,30.74,12.19,-13.74,3.0
1423,-0.03,0.02,1.1,1.1,32.58,5.65,-14.58,3.0
1424,-0.0,-0.01,1.11,1.11,40.66,3.85,-7.75,3.0
1425,0.03,0.02,1.1,1.1,39.37,7.41,-5.81,3.0
1426,0.0,0.01,1.1,1.1,35.36,5.6,-7.23,3.0
1427,0.08,-0.0,1.12,1.12,37.24,6.67,1.61,3.0
1428,-0.02,-0.0,1.17,1.17,36.38,7.13,12.87,3.0
1429,0.03,0.01,1.14,1.14,36.79,9.42,8.83,3.0
1430,0.04,0.01,1.13,1.13,30.26,12.48,1.58,3.0
1431,0.01,-0.0,1.08,1.08,22.82,2.7,-4.39,3.0
1432,0.02,0.01,1.11,1.11,15.79,5.95,-6.27,3.0
1433,0.01,0.01,1.1,1.1,12.75,4.03,-5.27,3.0
1434,0.03,0.01,1.08,1.08,15.39,0.85,-5.24,3.0
1435,0.02,0.01,1.11,1.11,18.99,-5.36,2.06,3.0
1436,-0.08,0.01,1.09,1.1,12.02,-9.41,10.25,3.0
1437,-0.04,0.02,1.11,1.11,-3.85,-7.58,1.76,3.0
1438,-0.01,0.01,1.16,1.16,-5.09,-2.36,-4.76,3.0
1439,0.02,-0.01,1.13,1.13,-0.18,5.55,-5.22,3.0
1440,0.07,-0.02,1.1,1.1,-1.67,5.94,-4.63,3.0
1441,0.03,-0.04,1.1,1.1,-1.82,3.62,-11.45,3.0
1442,-0.05,-0.12,1.12,1.13,-3.49,-1.07,-6.41,3.0
1443,0.06,-0.06,1.1,1.11,-8.2,-2.65,-3.57,3.0
1444,0.1,-0.03,1.11,1.11,-2.9,-1.48,-5.05,3.0
1445,0.03,-0.06,1.12,1.12,2.89,-3.55,-9.21,3.0
1446,-0.09,-0.1,1.11,1.12,8.49,-4.1,-4.59,3.0
1447,-0.02,-0.07,1.12,1.12,15.41,-10.09,-8.95,3.0
1448,0.1,-0.08,1.11,1.12,10.9,-6.86,-7.62,3.0
1449,0.09,-0.06,1.11,1.11,5.22,-3.07,0.99,3.0
1450,0.05,-0.04,1.12,1.12,1.5,-1.16,-3.7,3.0
1451,-0.02,-0.09,1.12,1.13,0.22,8.51,-8.56,3.0
1452,-0.06,-0.1,1.12,1.13,3.07,11.29,1.62,3.0
1453,0.01,-0.09,1.1,1.1,1.76,6.08,8.35,3.0
1454,0.07,-0.06,1.09,1.1,1.91,-1.17,13.52,3.0
1455,0.06,-0.06,1.12,1.13,3.45,-1.5,10.96,3.0
1456,-0.0,-0.09,1.11,1.11,3.45,1.27,8.76,3.0
1457,-0.04,-0.09,1.12,1.13,3.45,-1.4,10.49,3.0
1458,0.03,-0.03,1.11,1.11,-2.01,0.37,4.18,3.0
1459,0.08,-0.05,1.19,1.2,2.47,12.34,-4.37,3.0
1460,0.05,-0.07,1.1,1.11,-1.26,19.59,-0.73,3.0
1461,0.05,-0.03,1.1,1.1,-8.34,12.74,-0.32,3.0
1462,-0.01,-0.05,1.11,1.11,1.91,-8.16,-1.74,3.0
1463,-0.09,-0.06,1.16,1.17,4.88,-29.45,5.7,3.0
1464,-0.11,-0.08,1.16,1.17,-12.71,-31.4,10.94,3.0
1465,-0.01,-0.0,1.24,1.24,-12.27,-19.45,14.68,3.0
1466,0.06,0.05,1.18,1.18,7.27,2.95,12.8,3.0
1467,0.06,0.04,1.16,1.16,13.43,11.8,8.64,3.0
1468,0.01,0.01,1.15,1.15,7.68,10.8,5.96,3.0
1469,-0.09,0.05,1.14,1.15,-3.2,0.46,-0.76,3.0
1470,-0.07,0.04,1.19,1.19,-2.92,-3.94,-1.79,3.0
1471,0.06,0.08,1.17,1.18,3.88,5.9,-1.63,3.0
1472,0.03,0.08,1.14,1.14,0.79,6.6,-7.87,3.0
1473,-0.02,0.08,1.16,1.17,-2.61,1.3,-13.78,3.0
1474,-0.07,0.06,1.17,1.18,-2.08,2.82,-14.48,3.0
1475,0.02,0.07,1.15,1.15,1.17,8.68,-12.72,3.0
1476,-0.0,-0.01,1.14,1.14,5.07,1.58,-0.31,3.0
1477,0.03,0.03,1.15,1.15,7.53,-0.67,15.42,3.0
1478,0.07,0.07,1.12,1.13,6.3,0.47,18.26,3.0
1479,-0.0,0.1,1.12,1.12,-2.59,-5.43,7.47,3.0
1480,-0.23,0.03,1.2,1.22,-10.8,-3.46,-5.66,3.0
1481,0.03,0.03,1.14,1.14,-10.19,4.31,-0.68,3.0
1482,0.06,0.03,1.12,1.12,-1.73,-4.42,5.25,3.0
1483,0.09,0.08,1.15,1.16,8.25,-3.97,5.43,3.0
1484,0.05,0.09,1.14,1.14,9.0,5.77,-8.05,3.0
1485,-0.11,0.03,1.13,1.14,-2.47,3.75,-16.51,3.0
1486,-0.15,0.02,1.18,1.19,-6.75,6.89,-2.73,1.0
1487,0.08,0.03,1.1,1.11,-10.91,5.44,0.45,1.0
1488,0.07,0.04,1.11,1.11,-11.13,-1.01,12.57,1.0
1489,0.07,0.07,1.11,1.12,-9.32,-4.91,14.2,1.0
1490,-0.05,0.08,1.13,1.13,-6.53,-5.47,3.54,1.0
1491,-0.08,0.08,1.14,1.15,-2.18,-6.08,-6.68,1.0
1492,-0.03,0.07,1.12,1.12,-1.33,-5.31,-6.79,1.0
1493,0.02,0.03,1.16,1.16,3.76,-4.98,2.26,1.0
1494,0.08,0.07,1.14,1.14,10.76,8.83,5.29,1.0
1495,0.09,0.08,1.12,1.12,9.66,12.54,2.38,1.0
1496,-0.09,0.04,1.14,1.14,-0.87,10.47,-3.18,1.0
1497,-0.17,0.04,1.16,1.18,-8.85,12.69,3.12,1.0
1498,0.13,0.08,1.06,1.07,-16.23,6.92,5.27,1.0
1499,0.1,0.07,1.08,1.08,-16.27,-9.63,11.75,1.0
1500,0.09,0.11,1.1,1.11,-12.66,-14.05,6.05,1.0
1501,0.03,0.12,1.12,1.12,-7.4,-13.56,-7.81,1.0
1502,-0.18,0.06,1.14,1.16,-3.45,-12.34,-16.08,1.0
1503,0.02,0.07,1.11,1.12,1.27,-6.42,-12.38,1.0
1504,-0.04,0.04,1.17,1.17,6.28,-5.99,-3.15,1.0
1505,0.08,0.05,1.14,1.15,16.79,6.36,4.28,1.0
1506,0.03,0.06,1.13,1.14,16.4,10.05,6.28,1.0
1507,-0.1,0.06,1.15,1.16,0.45,15.74,6.2,1.0
1508,-0.15,0.05,1.16,1.17,-11.86,23.54,6.13,1.0
1509,0.12,0.07,1.06,1.07,-20.01,8.58,7.32,1.0
1510,0.07,0.07,1.08,1.08,-17.15,-12.47,14.29,1.0
1511,0.06,0.11,1.12,1.13,-10.78,-17.8,9.65,1.0
1512,0.02,0.15,1.1,1.11,-6.34,-14.55,-10.03,1.0
1513,-0.09,0.08,1.16,1.16,-4.99,-8.9,-22.4,1.0
1514,-0.0,0.07,1.11,1.11,-0.38,5.13,-14.36,1.0
1515,0.04,0.04,1.1,1.1,-1.25,-1.78,-3.21,1.0
1516,0.02,0.05,1.12,1.13,-4.4,-2.85,-0.87,1.0
1517,0.02,0.07,1.12,1.12,-8.38,2.56,-2.09,1.0
1518,-0.08,0.06,1.14,1.15,-13.69,6.22,-8.65,1.0
1519,-0.14,0.01,1.15,1.15,-12.72,14.21,-2.93,1.0
1520,-0.0,0.01,1.09,1.09,-10.44,1.2,8.06,1.0
1521,0.04,0.05,1.09,1.1,-8.33,-5.24,15.72,1.0
1522,0.09,0.08,1.1,1.1,-11.24,-10.26,13.91,1.0
1523,0.02,0.11,1.12,1.13,-12.96,-5.03,-0.51,1.0
1524,-0.2,0.05,1.18,1.2,-4.66,-1.26,-5.79,1.0
1525,0.01,0.04,1.14,1.14,11.05,4.23,-2.2,1.0
1526,0.1,0.07,1.11,1.12,22.54,5.53,1.57,1.0
1527,0.04,0.06,1.15,1.15,22.89,9.8,-0.7,1.0
1528,-0.05,0.05,1.14,1.15,12.06,14.0,-10.94,1.0
1529,-0.17,-0.01,1.14,1.16,0.86,10.48,-8.92,1.0
1530,0.04,0.03,1.07,1.07,-5.12,1.43,0.42,1.0
1531,0.1,0.07,1.07,1.07,-5.83,-14.99,6.09,1.0
1532,0.09,0.07,1.11,1.11,-3.53,-16.92,7.32,1.0
1533,0.02,0.09,1.13,1.14,0.22,-9.83,2.3,1.0
1534,-0.2,0.03,1.17,1.18,3.83,-7.79,-5.97,1.0
1535,-0.02,0.05,1.13,1.13,8.33,-5.33,-0.81,1.0
1536,0.03,0.05,1.15,1.15,10.1,-4.81,2.88,1.0
1537,0.1,0.07,1.13,1.14,11.44,5.31,5.99,1.0
1538,0.06,0.09,1.13,1.14,9.41,12.09,5.27,1.0
1539,-0.04,0.09,1.14,1.14,3.67,20.37,-1.87,1.0
1540,-0.07,0.06,1.13,1.13,1.2,18.39,-4.32,1.0
1541,0.0,0.03,1.07,1.07,1.36,4.66,5.09,1.0
1542,0.05,0.05,1.11,1.11,1.57,-8.53,13.01,1.0
1543,0.05,0.11,1.11,1.12,-2.47,-5.65,3.55,1.0
1544,-0.01,0.14,1.11,1.11,-4.8,-1.43,-12.74,1.0
1545,-0.13,0.08,1.06,1.08,-6.24,-14.65,-23.37,1.0
1546,-0.03,0.09,1.14,1.14,-6.31,-27.49,-23.93,1.0
1547,0.1,0.06,1.19,1.19,5.45,1.73,-14.9,1.0
1548,0.09,0.04,1.15,1.16,5.24,23.72,0.42,1.0
1549,0.03,0.05,1.11,1.11,6.8,19.71,8.73,1.0
1550,0.04,0.04,1.11,1.11,20.16,0.95,5.44,1.0
1551,-0.04,0.01,1.15,1.15,29.97,-9.51,6.89,1.0
1552,-0.06,0.04,1.18,1.18,29.62,-1.62,0.47,1.0
1553,-0.01,0.01,1.14,1.14,25.96,-4.3,-0.33,1.0
1554,0.03,0.04,1.14,1.14,20.49,-6.96,8.12,1.0
1555,0.05,0.05,1.15,1.15,11.21,-4.33,15.51,1.0
1556,0.04,0.08,1.16,1.17,-2.79,-2.23,9.28,1.0
1557,-0.04,0.1,1.26,1.26,-1.09,15.19,-9.51,1.0
1558,-0.04,-0.07,1.18,1.18,11.82,11.17,-17.83,1.0
1559,0.04,0.01,1.15,1.15,-6.99,8.99,-10.78,1.0
1560,0.1,0.02,1.18,1.18,-9.2,11.92,-17.65,1.0
1561,0.03,-0.06,1.11,1.11,10.78,8.09,-24.36,1.0
1562,0.01,-0.06,1.11,1.11,12.3,-5.42,-30.48,1.0
1563,-0.05,-0.16,1.13,1.14,3.52,-6.08,-23.69,1.0
1564,0.05,-0.11,1.13,1.14,-2.65,-3.8,-12.97,1.0
1565,0.01,-0.11,1.14,1.14,-3.63,2.01,-1.16,1.0
1566,0.01,-0.08,1.14,1.14,-2.06,3.85,-0.88,1.0
1567,0.01,-0.1,1.09,1.09,4.26,-4.68,-0.26,1.0
1568,0.0,-0.21,1.11,1.13,-2.82,-9.54,10.15,1.0
1569,0.06,-0.15,1.13,1.14,-17.76,-6.66,23.58,1.0
1570,0.06,-0.09,1.16,1.16,-13.04,-0.38,15.93,1.0
1571,0.03,-0.08,1.15,1.16,-6.43,11.1,2.67,1.0
1572,0.03,-0.09,1.12,1.13,-12.9,20.03,-0.91,1.0
1573,0.01,-0.08,1.05,1.06,-26.05,18.69,0.03,1.0
1574,-0.03,-0.15,1.0,1.01,-21.91,5.2,-1.91,1.0
1575,0.02,-0.11,1.02,1.03,-16.57,-6.71,1.01,1.0
1576,0.01,-0.1,1.0,1.01,-7.75,-1.73,5.37,1.0
1577,0.05,-0.08,0.98,0.99,-9.54,1.27,9.34,1.0
1578,0.03,-0.05,1.01,1.01,-19.82,2.56,-0.02,1.0
1579,-0.0,-0.09,1.01,1.01,-6.92,0.35,-8.22,1.0
1580,0.03,-0.08,0.98,0.98,7.95,2.65,-5.55,1.0
1581,0.1,-0.08,0.95,0.96,9.6,0.72,-10.2,1.0
1582,0.04,-0.08,0.96,0.96,-10.5,6.48,-9.75,1.0
1583,-0.01,-0.09,0.94,0.94,-19.92,4.11,-13.82,1.0
1584,-0.06,-0.15,0.94,0.95,-20.9,-0.25,-1.76,1.0
1585,0.04,-0.09,0.93,0.93,-8.28,-21.5,8.6,1.0
1586,0.07,-0.07,0.96,0.97,-10.35,-27.16,8.77,1.0
1587,0.06,-0.07,1.02,1.02,0.22,-23.47,7.21,1.0
1588,-0.02,-0.1,1.07,1.07,6.94,-6.47,3.57,1.0
1589,-0.0,-0.12,1.08,1.09,15.09,7.62,3.06,1.0
1590,0.05,-0.07,1.04,1.05,16.39,12.2,-0.77,1.0
1591,0.1,-0.05,1.03,1.03,21.62,4.92,-7.6,1.0
1592,0.01,-0.11,1.04,1.04,17.48,3.44,-10.58,1.0
1593,-0.08,-0.13,1.05,1.06,11.73,7.06,-7.34,1.0
1594,-0.0,-0.1,1.07,1.07,8.93,8.38,-5.47,1.0
1595,0.06,-0.12,1.03,1.04,16.57,5.38,0.3,1.0
1596,0.03,-0.11,1.02,1.02,10.65,-5.05,4.05,1.0
1597,0.02,-0.08,1.11,1.11,13.07,0.69,3.51,1.0
1598,0.07,-0.08,1.04,1.04,23.79,-1.91,-1.78,1.0
1599,-0.05,-0.17,1.11,1.13,21.76,-3.86,3.27,1.0
1600,-0.0,-0.09,1.14,1.14,28.56,15.58,9.95,1.0
1601,0.01,-0.03,1.08,1.08,40.28,19.11,-4.86,1.0
1602,-0.04,-0.06,1.05,1.05,20.46,24.91,-15.78,1.0
1603,0.03,-0.08,1.04,1.04,8.67,27.95,-14.15,1.0
1604,0.03,-0.18,1.01,1.03,20.41,27.07,1.25,1.0
1605,0.08,-0.15,0.99,1.0,20.38,14.53,10.46,1.0
1606,0.07,-0.11,0.99,1.0,5.32,-1.08,6.01,1.0
1607,0.05,-0.09,1.03,1.03,9.94,-9.48,9.67,1.0
1608,0.06,-0.07,1.05,1.06,32.29,-2.4,-1.12,1.0
1609,0.03,-0.14,1.03,1.04,39.98,10.68,-5.15,3.0
1610,0.01,-0.16,1.05,1.06,41.57,20.58,-7.24,3.0
1611,0.06,-0.15,1.01,1.02,43.68,20.6,-11.61,3.0
1612,0.09,-0.13,0.99,1.0,44.04,18.91,-7.77,3.0
1613,0.01,-0.18,0.98,0.99,38.24,15.53,-4.57,3.0
1614,0.02,-0.21,1.0,1.03,31.81,20.55,-7.25,3.0
1615,0.04,-0.23,1.0,1.02,33.8,23.86,-3.79,3.0
1616,0.1,-0.2,0.96,0.99,39.03,15.46,3.72,3.0
1617,0.09,-0.2,0.98,1.01,40.73,11.02,7.64,3.0
1618,0.08,-0.2,0.98,1.0,40.71,14.4,8.27,3.0
1619,0.03,-0.22,1.0,1.03,25.34,17.02,7.73,3.0
1620,0.07,-0.2,0.95,0.97,23.07,4.12,21.36,3.0
1621,0.09,-0.15,1.01,1.02,21.55,-6.27,22.85,3.0
1622,0.08,-0.09,1.04,1.05,17.45,-2.53,8.28,3.0
1623,0.07,-0.1,1.03,1.04,26.79,3.26,-5.11,3.0
1624,0.0,-0.15,1.01,1.02,38.24,4.46,-12.38,3.0
1625,-0.03,-0.25,1.01,1.04,37.18,1.81,-4.0,3.0
1626,0.01,-0.18,1.0,1.01,37.15,-5.2,9.56,3.0
1627,0.04,-0.15,1.05,1.07,28.85,-1.92,21.81,3.0
1628,0.03,-0.13,1.03,1.04,20.15,-6.3,20.54,3.0
1629,-0.19,-0.13,1.06,1.09,21.7,-16.57,2.3,3.0
1630,0.07,-0.11,1.11,1.12,24.16,-19.74,-11.0,3.0
1631,0.1,-0.06,1.19,1.19,11.73,4.62,-0.93,3.0
1632,0.08,-0.08,1.13,1.13,17.26,10.4,-0.39,3.0
1633,0.08,-0.05,1.1,1.11,10.45,3.62,-5.28,3.0
1634,0.04,-0.08,1.09,1.09,-0.93,-2.89,-8.17,3.0
1635,0.03,-0.07,1.14,1.14,-9.97,-2.17,-6.43,3.0
1636,-0.05,-0.11,1.13,1.14,-14.95,-3.62,1.55,3.0
1637,0.0,-0.08,1.14,1.14,-21.42,-4.92,2.57,3.0
1638,0.05,-0.04,1.17,1.17,-21.47,-4.24,-3.38,1.0
1639,-0.01,-0.11,1.18,1.19,-12.93,1.0,0.13,1.0
1640,-0.03,-0.14,1.15,1.16,-8.04,0.65,11.3,1.0
1641,0.05,-0.07,1.22,1.22,-4.79,0.5,15.13,1.0
1642,0.08,-0.08,1.15,1.16,1.49,2.66,11.91,1.0
1643,0.09,-0.04,1.12,1.13,-6.43,-0.55,7.52,1.0
1644,0.02,-0.04,1.08,1.08,-21.18,-1.4,-0.29,1.0
1645,0.07,-0.03,1.17,1.17,-16.46,1.21,-5.91,1.0
1646,-0.03,-0.06,1.14,1.14,-8.99,5.42,-1.42,1.0
1647,0.04,-0.05,1.13,1.13,9.49,8.58,-4.65,1.0
1648,0.05,-0.07,1.09,1.09,12.97,6.08,-6.69,1.0
1649,-0.04,-0.1,1.08,1.09,3.91,2.36,-6.75,1.0
1650,-0.04,-0.11,1.08,1.09,7.03,-6.82,-2.75,1.0
1651,0.01,-0.07,1.16,1.16,3.35,1.5,5.73,1.0
1652,0.05,-0.07,1.13,1.13,8.83,10.7,7.26,1.0
1653,0.05,-0.04,1.12,1.12,8.54,16.68,6.18,1.0
1654,-0.05,-0.13,1.08,1.09,-2.03,23.3,4.83,1.0
1655,0.1,-0.07,1.01,1.02,7.9,12.95,-11.81,1.0
1656,-0.0,-0.15,0.95,0.96,-0.17,-1.46,-12.12,1.0
1657,0.07,-0.11,0.98,0.98,-9.84,-10.76,-11.04,1.0
1658,0.06,-0.12,1.0,1.01,-3.37,-11.7,-4.31,1.0
1659,0.03,-0.09,1.04,1.04,8.1,-4.2,1.32,1.0
1660,-0.0,-0.03,1.02,1.02,20.11,3.59,-4.39,1.0
1661,-0.04,-0.1,1.05,1.06,38.75,10.61,-6.68,1.0
1662,-0.05,-0.09,1.05,1.05,30.45,24.2,1.38,1.0
1663,-0.05,-0.11,1.03,1.04,32.26,23.97,-1.19,1.0
1664,0.01,-0.04,1.04,1.04,18.99,30.63,3.28,1.0
1665,0.02,-0.03,1.02,1.03,17.27,34.64,2.77,1.0
1666,0.02,-0.05,0.96,0.97,22.46,31.91,5.68,1.0
1667,-0.05,-0.22,0.95,0.98,18.72,26.04,12.17,1.0
1668,-0.0,-0.14,0.94,0.95,24.62,7.16,16.13,3.0
1669,0.05,-0.11,0.93,0.94,34.68,0.78,14.62,3.0
